No,name,ISIN_Code,start_day,category,industry,CFICode,note
702961,精測凱基89購01,TW19Z7029612,2019/03/28,上櫃,,RWSCCA,
702962,大宇資元大89購01,TW19Z7029620,2019/03/28,上櫃,,RWSCCA,
702963,大江元大89購09,TW19Z7029638,2019/03/28,上櫃,,RWSCCA,
702964,泰博元大89購02,TW19Z7029646,2019/03/28,上櫃,,RWSCCA,
702965,頎邦元大89購08,TW19Z7029653,2019/03/28,上櫃,,RWSCCA,
702966,由田康和89購01,TW19Z7029661,2019/03/28,上櫃,,RWSCCA,
702967,先豐群益8C購01,TW19Z7029679,2019/03/28,上櫃,,RWSCCA,
702968,金可群益93購01,TW19Z7029687,2019/03/28,上櫃,,RWSCCA,
702969,保瑞群益8B購01,TW19Z7029695,2019/03/28,上櫃,,RWSCCA,
702970,泰博群益8C購02,TW19Z7029703,2019/03/28,上櫃,,RWSCCA,
702971,高技群益8C購02,TW19Z7029711,2019/03/28,上櫃,,RWSCCA,
702972,富喬群益93購01,TW19Z7029729,2019/03/28,上櫃,,RWSCCA,
702973,閎康群益8C購01,TW19Z7029737,2019/03/28,上櫃,,RWSCCA,
702974,穩懋群益8C購02,TW19Z7029745,2019/03/28,上櫃,,RWSCCA,
702975,良維永豐89購01,TW19Z7029752,2019/03/28,上櫃,,RWSCCA,
702976,緯軟永豐89購03,TW19Z7029760,2019/03/28,上櫃,,RWSCCA,
702977,大江元富89購06,TW19Z7029778,2019/03/28,上櫃,,RWSCCA,
702978,振曜元富89購01,TW19Z7029786,2019/03/28,上櫃,,RWSCCA,
702979,新普元富89購01,TW19Z7029794,2019/03/28,上櫃,,RWSCCA,
702980,大江國票89購06,TW19Z7029802,2019/03/28,上櫃,,RWSCCA,
702981,信昌電國票89購03,TW19Z7029810,2019/03/28,上櫃,,RWSCCA,
702982,晟德國票89購02,TW19Z7029828,2019/03/28,上櫃,,RWSCCA,
702983,原相台新8A購01,TW19Z7029836,2019/03/28,上櫃,,RWSCCE,
702984,力旺國泰89購01,TW19Z7029844,2019/03/28,上櫃,,RWSCCA,
702985,世界國泰8A購01,TW19Z7029851,2019/03/28,上櫃,,RWSCCA,
702986,台半國泰8A購01,TW19Z7029869,2019/03/28,上櫃,,RWSCCA,
702987,VHQ富邦89購01,TW19Z7029877,2019/03/28,上櫃,,RWSCCA,
702988,群聯元富89購01,TW19Z7029885,2019/03/29,上櫃,,RWSCCA,
702989,昂寶亞東89購01,TW19Z7029893,2019/03/29,上櫃,,RWSCCA,
702990,原相亞東89購01,TW19Z7029901,2019/03/29,上櫃,,RWSCCA,
702991,大江永豐89購06,TW19Z7029919,2019/03/29,上櫃,,RWSCCA,
702992,中光電永豐89購01,TW19Z7029927,2019/03/29,上櫃,,RWSCCA,
702993,群聯永豐89購01,TW19Z7029935,2019/03/29,上櫃,,RWSCCA,
702994,聯亞永豐89購02,TW19Z7029943,2019/03/29,上櫃,,RWSCCA,
702995,群聯統一8B購01,TW19Z7029950,2019/03/29,上櫃,,RWSCCA,
702996,力旺中信89購01,TW19Z7029968,2019/03/29,上櫃,,RWSCCE,
702997,群聯中信8A購01,TW19Z7029976,2019/03/29,上櫃,,RWSCCE,
702998,力旺元大89購01,TW19Z7029984,2019/03/29,上櫃,,RWSCCA,
702999,力旺元大89購02,TW19Z7029992,2019/03/29,上櫃,,RWSCCA,
703000,璟德元大89購01,TW19Z7030008,2019/03/29,上櫃,,RWSCCA,
703001,鈊象元大89購08,TW19Z7030016,2019/03/29,上櫃,,RWSCCA,
703002,大江凱基89購03,TW19Z7030024,2019/03/29,上櫃,,RWSCCA,
703003,群聯凱基89購02,TW19Z7030032,2019/03/29,上櫃,,RWSCCA,
703004,晟德凱基89購03,TW19Z7030040,2019/03/29,上櫃,,RWSCCA,
703005,中光電群益8C購01,TW19Z7030057,2019/03/29,上櫃,,RWSCCA,
703006,合晶群益8B購01,TW19Z7030065,2019/03/29,上櫃,,RWSCCA,
703007,良維群益89購01,TW19Z7030073,2019/03/29,上櫃,,RWSCCA,
703008,昇達科群益89購01,TW19Z7030081,2019/03/29,上櫃,,RWSCCA,
703009,牧德群益8B購01,TW19Z7030099,2019/03/29,上櫃,,RWSCCA,
703010,牧德群益8C購02,TW19Z7030107,2019/03/29,上櫃,,RWSCCA,
703011,金居群益8A購01,TW19Z7030115,2019/03/29,上櫃,,RWSCCA,
703012,元太國票89購02,TW19Z7030123,2019/03/29,上櫃,,RWSCCA,
703013,合晶國票89購01,TW19Z7030131,2019/03/29,上櫃,,RWSCCA,
703014,譜瑞國票89購01,TW19Z7030149,2019/03/29,上櫃,,RWSCCA,
703015,由田國泰8B購01,TW19Z7030156,2019/03/29,上櫃,,RWSCCA,
703016,大江凱基89購04,TW19Z7030164,2019/04/01,上櫃,,RWSCCA,
703017,信昌電凱基8A購02,TW19Z7030172,2019/04/01,上櫃,,RWSCCA,
703018,精測凱基89購02,TW19Z7030180,2019/04/01,上櫃,,RWSCCA,
703019,環球晶凱基89購11,TW19Z7030198,2019/04/01,上櫃,,RWSCCA,
703020,群聯統一89購02,TW19Z7030206,2019/04/01,上櫃,,RWSCCA,
703021,先豐元大89購02,TW19Z7030214,2019/04/01,上櫃,,RWSCCA,
703022,良維元大89購03,TW19Z7030222,2019/04/01,上櫃,,RWSCCA,
703023,宜鼎元大89購02,TW19Z7030230,2019/04/01,上櫃,,RWSCCA,
703024,旺矽元大89購03,TW19Z7030248,2019/04/01,上櫃,,RWSCCA,
703025,信昌電元大8A購02,TW19Z7030255,2019/04/01,上櫃,,RWSCCA,
703026,精華元大89購01,TW19Z7030263,2019/04/01,上櫃,,RWSCCA,
703027,穩懋元大89購15,TW19Z7030271,2019/04/01,上櫃,,RWSCCA,
703028,穩懋元大89購16,TW19Z7030289,2019/04/01,上櫃,,RWSCCA,
703029,力旺元富89購01,TW19Z7030297,2019/04/01,上櫃,,RWSCCA,
703030,保瑞永豐89購01,TW19Z7030305,2019/04/01,上櫃,,RWSCCA,
703031,新普永豐89購02,TW19Z7030313,2019/04/01,上櫃,,RWSCCA,
703032,緯軟永豐89購04,TW19Z7030321,2019/04/01,上櫃,,RWSCCA,
703033,中光電國票89購01,TW19Z7030339,2019/04/01,上櫃,,RWSCCA,
703034,昂寶國票89購02,TW19Z7030347,2019/04/01,上櫃,,RWSCCA,
703035,皇田國票89購01,TW19Z7030354,2019/04/01,上櫃,,RWSCCA,
703036,群聯國票89購01,TW19Z7030362,2019/04/01,上櫃,,RWSCCA,
703037,緯軟國票89購03,TW19Z7030370,2019/04/01,上櫃,,RWSCCA,
703038,大江國泰8C購01,TW19Z7030388,2019/04/01,上櫃,,RWSCCA,
703039,良維國泰8C購01,TW19Z7030396,2019/04/01,上櫃,,RWSCCA,
703040,牧德國泰8C購01,TW19Z7030404,2019/04/01,上櫃,,RWSCCA,
703041,鈊象國泰8C購01,TW19Z7030412,2019/04/01,上櫃,,RWSCCA,
703042,金居富邦8C購01,TW19Z7030420,2019/04/01,上櫃,,RWSCCA,
703043,信昌電富邦8C購01,TW19Z7030438,2019/04/01,上櫃,,RWSCCA,
703044,泰博兆豐8B購01,TW19Z7030446,2019/04/03,上櫃,,RWSCCA,
703045,直得群益8C購01,TW19Z7030453,2019/04/01,上櫃,,RWSCCA,
703046,信昌電群益8C購01,TW19Z7030461,2019/04/01,上櫃,,RWSCCA,
703047,精測群益8C購01,TW19Z7030479,2019/04/01,上櫃,,RWSCCA,
703048,晟德群益8A購01,TW19Z7030487,2019/04/01,上櫃,,RWSCCA,
703049,鈊象群益8C購02,TW19Z7030495,2019/04/01,上櫃,,RWSCCA,
703050,岳豐永豐8A購01,TW19Z7030503,2019/04/02,上櫃,,RWSCCA,
703051,牧德永豐8A購01,TW19Z7030511,2019/04/02,上櫃,,RWSCCA,
703052,中光電群益8C購02,TW19Z7030529,2019/04/02,上櫃,,RWSCCA,
703053,伍豐群益8C購01,TW19Z7030537,2019/04/02,上櫃,,RWSCCA,
703054,健喬群益8C購01,TW19Z7030545,2019/04/02,上櫃,,RWSCCA,
703055,新普群益91購01,TW19Z7030552,2019/04/02,上櫃,,RWSCCA,
703056,信昌電統一8A購01,TW19Z7030560,2019/04/02,上櫃,,RWSCCA,
703057,環球晶統一8A購02,TW19Z7030578,2019/04/02,上櫃,,RWSCCA,
703058,穩懋統一8A購03,TW19Z7030586,2019/04/02,上櫃,,RWSCCA,
703059,VHQ元大8A購01,TW19Z7030594,2019/04/02,上櫃,,RWSCCA,
703060,大國鋼元大8C購01,TW19Z7030602,2019/04/02,上櫃,,RWSCCA,
703061,中光電元大8A購01,TW19Z7030610,2019/04/02,上櫃,,RWSCCA,
703062,由田元大8C購02,TW19Z7030628,2019/04/02,上櫃,,RWSCCA,
703063,邦特元大8A購01,TW19Z7030636,2019/04/02,上櫃,,RWSCCA,
703064,信昌電元大8A購03,TW19Z7030644,2019/04/02,上櫃,,RWSCCA,
703065,新普元大8A購01,TW19Z7030651,2019/04/02,上櫃,,RWSCCA,
703066,新普元大8A購02,TW19Z7030669,2019/04/02,上櫃,,RWSCCA,
703067,群聯元大8A購01,TW19Z7030677,2019/04/02,上櫃,,RWSCCA,
703068,群聯元大8A購02,TW19Z7030685,2019/04/02,上櫃,,RWSCCA,
703069,大宇資國票8A購01,TW19Z7030693,2019/04/02,上櫃,,RWSCCA,
703070,大江國票8A購02,TW19Z7030701,2019/04/02,上櫃,,RWSCCA,
703071,宜鼎國票8A購01,TW19Z7030719,2019/04/02,上櫃,,RWSCCA,
703072,宜鼎國泰8B購01,TW19Z7030727,2019/04/02,上櫃,,RWSCCA,
703073,皇田富邦8A購01,TW19Z7030735,2019/04/02,上櫃,,RWSCCA,
703074,VHQ中信8C購01,TW19Z7030743,2019/04/03,上櫃,,RWSCCE,
703075,合晶凱基8A購02,TW19Z7030750,2019/04/03,上櫃,,RWSCCA,
703076,宜鼎凱基8A購01,TW19Z7030768,2019/04/03,上櫃,,RWSCCA,
703077,保瑞凱基8A購01,TW19Z7030776,2019/04/03,上櫃,,RWSCCA,
703078,鈊象凱基8A購01,TW19Z7030784,2019/04/03,上櫃,,RWSCCA,
703079,中光電元大8A購02,TW19Z7030792,2019/04/03,上櫃,,RWSCCA,
703080,群聯元大8A購03,TW19Z7030800,2019/04/03,上櫃,,RWSCCA,
703081,精測元大8A購02,TW19Z7030818,2019/04/03,上櫃,,RWSCCA,
703082,精華元大8A購01,TW19Z7030826,2019/04/03,上櫃,,RWSCCA,
703083,力旺統一8A購01,TW19Z7030834,2019/04/03,上櫃,,RWSCCA,
703084,先豐統一8A購01,TW19Z7030842,2019/04/03,上櫃,,RWSCCA,
703085,金居統一8A購01,TW19Z7030859,2019/04/03,上櫃,,RWSCCA,
703086,新普統一8A購01,TW19Z7030867,2019/04/03,上櫃,,RWSCCA,
703087,群聯兆豐8A購01,TW19Z7030875,2019/04/03,上櫃,,RWSCCA,
703088,大國鋼群益8C購01,TW19Z7030883,2019/04/03,上櫃,,RWSCCA,
703089,保瑞群益8C購01,TW19Z7030891,2019/04/03,上櫃,,RWSCCA,
703090,群聯群益8C購01,TW19Z7030909,2019/04/03,上櫃,,RWSCCA,
703091,精華群益8B購01,TW19Z7030917,2019/04/03,上櫃,,RWSCCA,
703092,環球晶群益8C購01,TW19Z7030925,2019/04/03,上櫃,,RWSCCA,
703093,晟德群益91購01,TW19Z7030933,2019/04/03,上櫃,,RWSCCA,
703094,新普第一8A購01,TW19Z7030941,2019/04/03,上櫃,,RWSCCA,
703095,VHQ永豐8A購01,TW19Z7030958,2019/04/03,上櫃,,RWSCCA,
703096,三貝德永豐8A購01,TW19Z7030966,2019/04/03,上櫃,,RWSCCA,
703097,大中永豐8A購01,TW19Z7030974,2019/04/03,上櫃,,RWSCCA,
703098,光隆永豐8A購01,TW19Z7030982,2019/04/03,上櫃,,RWSCCA,
703099,同致永豐8A購01,TW19Z7030990,2019/04/03,上櫃,,RWSCCA,
703100,東洋永豐8A購01,TW19Z7031006,2019/04/03,上櫃,,RWSCCA,
703101,牧德永豐8A購02,TW19Z7031014,2019/04/03,上櫃,,RWSCCA,
703102,穩懋永豐8A購01,TW19Z7031022,2019/04/03,上櫃,,RWSCCA,
703103,大中元富8A購01,TW19Z7031030,2019/04/03,上櫃,,RWSCCA,
703104,信昌電元富8A購01,TW19Z7031048,2019/04/03,上櫃,,RWSCCA,
703105,三貝德國泰92購01,TW19Z7031055,2019/04/03,上櫃,,RWSCCA,
703106,新普國泰8B購01,TW19Z7031063,2019/04/03,上櫃,,RWSCCA,
703107,精測國泰8C購01,TW19Z7031071,2019/04/03,上櫃,,RWSCCA,
703108,緯軟國泰92購01,TW19Z7031089,2019/04/03,上櫃,,RWSCCA,
703109,頎邦國泰8B購01,TW19Z7031097,2019/04/03,上櫃,,RWSCCA,
703110,新普富邦8A購01,TW19Z7031105,2019/04/03,上櫃,,RWSCCA,
703111,禾昌康和8A購01,TW19Z7031113,2019/04/08,上櫃,,RWSCCA,
703112,岳豐康和8A購01,TW19Z7031121,2019/04/08,上櫃,,RWSCCA,
703113,高技康和8A購01,TW19Z7031139,2019/04/08,上櫃,,RWSCCA,
703114,優群康和8A購01,TW19Z7031147,2019/04/08,上櫃,,RWSCCA,
703115,上詮統一8A購01,TW19Z7031154,2019/04/08,上櫃,,RWSCCA,
703116,保瑞中信8A購01,TW19Z7031162,2019/04/08,上櫃,,RWSCCE,
703117,聚積中信8A購01,TW19Z7031170,2019/04/08,上櫃,,RWSCCE,
703118,M31中信8A購01,TW19Z7031188,2019/04/09,上櫃,,RWSCCE,
703119,上詮凱基8A購01,TW19Z7031196,2019/04/09,上櫃,,RWSCCA,
703120,東捷凱基8A購01,TW19Z7031204,2019/04/09,上櫃,,RWSCCA,
703121,波若威凱基8A購01,TW19Z7031212,2019/04/09,上櫃,,RWSCCA,
703122,是方凱基8A購01,TW19Z7031220,2019/04/08,上櫃,,RWSCCA,
703123,神盾凱基8C購01,TW19Z7031238,2019/04/08,上櫃,,RWSCCA,
703124,神盾凱基8C購02,TW19Z7031246,2019/04/08,上櫃,,RWSCCA,
703125,榮剛凱基8A購01,TW19Z7031253,2019/04/08,上櫃,,RWSCCA,
703126,精測凱基8A購01,TW19Z7031261,2019/04/08,上櫃,,RWSCCA,
703127,緯軟凱基8B購01,TW19Z7031279,2019/04/08,上櫃,,RWSCCA,
703128,優群凱基8A購01,TW19Z7031287,2019/04/09,上櫃,,RWSCCA,
703129,鴻碩凱基8A購01,TW19Z7031295,2019/04/08,上櫃,,RWSCCA,
703130,榮剛第一8A購01,TW19Z7031303,2019/04/08,上櫃,,RWSCCA,
703131,M31永豐8A購01,TW19Z7031311,2019/04/09,上櫃,,RWSCCA,
703132,上詮永豐8A購01,TW19Z7031329,2019/04/08,上櫃,,RWSCCA,
703133,六角永豐8A購01,TW19Z7031337,2019/04/08,上櫃,,RWSCCA,
703134,禾昌永豐8A購01,TW19Z7031345,2019/04/08,上櫃,,RWSCCA,
703135,亞泰永豐8A購01,TW19Z7031352,2019/04/08,上櫃,,RWSCCA,
703136,東捷永豐8A購01,TW19Z7031360,2019/04/08,上櫃,,RWSCCA,
703137,波若威永豐8A購01,TW19Z7031378,2019/04/08,上櫃,,RWSCCA,
703138,神盾永豐8A購02,TW19Z7031386,2019/04/08,上櫃,,RWSCCA,
