No,name,ISIN_Code,start_day,category,industry,CFICode,note
041090,儒鴻元大8B購12,TW19Z0410900,2019/05/21,上市,,RWSCCA,
041091,鑽全元大8B購01,TW19Z0410918,2019/05/21,上市,,RWSCCA,
041092,和大元大8B購07,TW19Z0410926,2019/05/21,上市,,RWSCCA,
041093,台積電元大8B購16,TW19Z0410934,2019/05/21,上市,,RWSCCA,
041094,美律元大8B購06,TW19Z0410942,2019/05/21,上市,,RWSCCA,
041095,可成元大8C購01,TW19Z0410959,2019/05/21,上市,,RWSCCA,
041096,高鐵元大8B購03,TW19Z0410967,2019/05/21,上市,,RWSCCA,
041097,亞光元大8C購03,TW19Z0410975,2019/05/21,上市,,RWSCCA,
041098,群創元大8B購04,TW19Z0410983,2019/05/21,上市,,RWSCCA,
041099,貿聯元大8B購02,TW19Z0410991,2019/05/21,上市,,RWSCCA,
041100,瀚宇博元大8B購02,TW19Z0411007,2019/05/21,上市,,RWSCCA,
041101,台虹元大8B購02,TW19Z0411015,2019/05/21,上市,,RWSCCA,
041102,臺股指元大8B購20,TW19Z0411023,2019/05/21,上市,,RWICCE,
041103,臺股指元大8B購22,TW19Z0411031,2019/05/21,上市,,RWICCE,
041104,臺股指元大8B購23,TW19Z0411049,2019/05/21,上市,,RWICCE,
041105,臺股指元大8B購24,TW19Z0411056,2019/05/21,上市,,RWICCE,
041106,臺股指元大8B購25,TW19Z0411064,2019/05/21,上市,,RWICCE,
041107,卜蜂中信8B購01,TW19Z0411072,2019/05/22,上市,,RWSCCE,
041108,鴻海中信8B購04,TW19Z0411080,2019/05/22,上市,,RWSCCE,
041109,大立光中信8B購04,TW19Z0411098,2019/05/22,上市,,RWSCCE,
041110,聯茂中信8B購01,TW19Z0411106,2019/05/22,上市,,RWSCCE,
041111,富邦金第一8B購01,TW19Z0411114,2019/05/22,上市,,RWSCCA,
041112,華通群益8B購02,TW19Z0411122,2019/05/22,上市,,RWSCCA,
041113,鴻海群益8B購08,TW19Z0411130,2019/05/22,上市,,RWSCCA,
041114,台積電群益8B購04,TW19Z0411148,2019/05/22,上市,,RWSCCA,
041115,奇力新群益91購01,TW19Z0411155,2019/05/22,上市,,RWSCCA,
041116,大立光群益8B購04,TW19Z0411163,2019/05/22,上市,,RWSCCA,
041117,A50正2兆豐8C購02,TW19Z0411171,2019/05/22,上市,,RWBCCA,
041118,國巨兆豐8C購02,TW19Z0411189,2019/05/22,上市,,RWSCCA,
041119,聯發科國票8B購03,TW19Z0411197,2019/05/22,上市,,RWSCCA,
041120,旭富國票8C購01,TW19Z0411205,2019/05/22,上市,,RWSCCA,
041121,卜蜂凱基8B購03,TW19Z0411213,2019/05/22,上市,,RWSCCA,
041122,儒鴻凱基8B購06,TW19Z0411221,2019/05/22,上市,,RWSCCA,
041123,華新凱基8B購01,TW19Z0411239,2019/05/22,上市,,RWSCCA,
041124,上銀凱基8B購04,TW19Z0411247,2019/05/22,上市,,RWSCCA,
041125,大立光凱基8B購11,TW19Z0411254,2019/05/22,上市,,RWSCCA,
041126,群創凱基8B購01,TW19Z0411262,2019/05/22,上市,,RWSCCA,
041127,彩晶凱基8B購01,TW19Z0411270,2019/05/22,上市,,RWSCCA,
041128,大立光永豐8B購02,TW19Z0411288,2019/05/22,上市,,RWSCCA,
041129,臻鼎永豐8B購02,TW19Z0411296,2019/05/22,上市,,RWSCCA,
041130,鎧勝永豐8B購02,TW19Z0411304,2019/05/22,上市,,RWSCCA,
041131,台郡永豐8B購01,TW19Z0411312,2019/05/22,上市,,RWSCCA,
041132,訊芯永豐8B購02,TW19Z0411320,2019/05/22,上市,,RWSCCA,
041133,臺股指永豐8B購02,TW19Z0411338,2019/05/22,上市,,RWICCE,
041134,T50反1元富8B購01,TW19Z0411346,2019/05/22,上市,,RWBCCA,
041135,T50反1元富8B購02,TW19Z0411353,2019/05/22,上市,,RWBCCA,
041136,力山元富8B購01,TW19Z0411361,2019/05/22,上市,,RWSCCA,
041137,寶齡元富8B購01,TW19Z0411379,2019/05/22,上市,,RWSCCA,
041138,義隆元富8B購01,TW19Z0411387,2019/05/22,上市,,RWSCCA,
041139,臻鼎元富8B購02,TW19Z0411395,2019/05/22,上市,,RWSCCA,
041140,超眾元富8B購02,TW19Z0411403,2019/05/22,上市,,RWSCCA,
041141,康友元富8B購01,TW19Z0411411,2019/05/22,上市,,RWSCCA,
041142,康友元富8B購02,TW19Z0411429,2019/05/22,上市,,RWSCCA,
041143,麗豐國泰8C購01,TW19Z0411437,2019/05/22,上市,,RWSCCA,
041144,康控國泰91購01,TW19Z0411445,2019/05/22,上市,,RWSCCA,
041145,超眾國泰8C購01,TW19Z0411452,2019/05/22,上市,,RWSCCA,
041146,世紀鋼國泰91購01,TW19Z0411460,2019/05/22,上市,,RWSCCA,
041147,亞泥富邦8B購01,TW19Z0411478,2019/05/22,上市,,RWSCCA,
041148,可成富邦8C購02,TW19Z0411486,2019/05/22,上市,,RWSCCA,
041149,國泰金富邦8B購01,TW19Z0411494,2019/05/22,上市,,RWSCCA,
041150,群創富邦91購01,TW19Z0411502,2019/05/22,上市,,RWSCCA,
041151,深中小元大8B購01,TW19Z0411510,2019/05/22,上市,,RWBCCA,
041152,智邦元大8C購01,TW19Z0411528,2019/05/22,上市,,RWSCCA,
041153,華新科元大8B購03,TW19Z0411536,2019/05/22,上市,,RWSCCA,
041154,華新科元大8C購01,TW19Z0411544,2019/05/22,上市,,RWSCCA,
041155,中工元大8B購01,TW19Z0411551,2019/05/22,上市,,RWSCCA,
041156,大立光元大8B購16,TW19Z0411569,2019/05/22,上市,,RWSCCA,
041157,大立光元大8C購04,TW19Z0411577,2019/05/22,上市,,RWSCCA,
041158,貿聯元大8C購01,TW19Z0411585,2019/05/22,上市,,RWSCCA,
041159,臻鼎元大8B購02,TW19Z0411593,2019/05/22,上市,,RWSCCA,
041160,彩晶元大8B購01,TW19Z0411601,2019/05/22,上市,,RWSCCA,
041161,嘉聯益第一8B購01,TW19Z0411619,2019/05/23,上市,,RWSCCA,
041162,台苯中信8B購01,TW19Z0411627,2019/05/23,上市,,RWSCCE,
041163,高鐵中信8C購01,TW19Z0411635,2019/05/23,上市,,RWSCCE,
041164,玉山金中信8B購01,TW19Z0411643,2019/05/23,上市,,RWSCCE,
041165,新光金中信8B購01,TW19Z0411650,2019/05/23,上市,,RWSCCE,
041166,健策中信8C購01,TW19Z0411668,2019/05/23,上市,,RWSCCE,
041167,樺漢中信8B購01,TW19Z0411676,2019/05/23,上市,,RWSCCE,
041168,臺股指中信8B購06,TW19Z0411684,2019/05/23,上市,,RWICCE,
041169,T50反1群益91購03,TW19Z0411692,2019/05/23,上市,,RWBCCA,
041170,A50正2群益91購01,TW19Z0411700,2019/05/23,上市,,RWBCCA,
041171,國巨群益8B購04,TW19Z0411718,2019/05/23,上市,,RWSCCA,
041172,台積電群益91購03,TW19Z0411726,2019/05/23,上市,,RWSCCA,
041173,亞光群益8B購02,TW19Z0411734,2019/05/23,上市,,RWSCCA,
041174,禾伸堂群益8B購02,TW19Z0411742,2019/05/23,上市,,RWSCCA,
041175,TPK群益8B購01,TW19Z0411759,2019/05/23,上市,,RWSCCA,
041176,GIS群益8B購10,TW19Z0411767,2019/05/23,上市,,RWSCCA,
041177,世紀鋼群益8B購01,TW19Z0411775,2019/05/23,上市,,RWSCCA,
041178,T50反1兆豐8B購01,TW19Z0411783,2019/05/23,上市,,RWBCCA,
041179,智邦兆豐8B購01,TW19Z0411791,2019/05/23,上市,,RWSCCA,
041180,大立光兆豐8B購07,TW19Z0411809,2019/05/23,上市,,RWSCCA,
041181,大立光兆豐8C購03,TW19Z0411817,2019/05/23,上市,,RWSCCA,
041182,大立光兆豐8C購04,TW19Z0411825,2019/05/23,上市,,RWSCCA,
041183,臻鼎兆豐8B購01,TW19Z0411833,2019/05/23,上市,,RWSCCA,
041184,瑞儀兆豐8B購01,TW19Z0411841,2019/05/23,上市,,RWSCCA,
041185,鴻海永豐8B購01,TW19Z0411858,2019/05/23,上市,,RWSCCA,
041186,奇力新永豐8B購02,TW19Z0411866,2019/05/23,上市,,RWSCCA,
041187,T50反1國票8B購02,TW19Z0411874,2019/05/23,上市,,RWBCCA,
041188,T50反1國票8C購01,TW19Z0411882,2019/05/23,上市,,RWBCCA,
041189,永冠國票8B購01,TW19Z0411890,2019/05/23,上市,,RWSCCA,
041190,國巨國票8C購01,TW19Z0411908,2019/05/23,上市,,RWSCCA,
041191,台積電國票8B購06,TW19Z0411916,2019/05/23,上市,,RWSCCA,
041192,義隆國票8B購02,TW19Z0411924,2019/05/23,上市,,RWSCCA,
041193,中工國票8B購01,TW19Z0411932,2019/05/23,上市,,RWSCCA,
041194,大立光國票8B購02,TW19Z0411940,2019/05/23,上市,,RWSCCA,
041195,群創國票8B購01,TW19Z0411957,2019/05/23,上市,,RWSCCA,
041196,群創國票8C購01,TW19Z0411965,2019/05/23,上市,,RWSCCA,
041197,麗豐國票8B購01,TW19Z0411973,2019/05/23,上市,,RWSCCA,
041198,臻鼎國票8B購03,TW19Z0411981,2019/05/23,上市,,RWSCCA,
041199,聚陽統一8B購02,TW19Z0411999,2019/05/23,上市,,RWSCCA,
041200,鴻海統一8B購12,TW19Z0412005,2019/05/23,上市,,RWSCCA,
041201,鴻海統一8B購13,TW19Z0412013,2019/05/23,上市,,RWSCCA,
041202,台積電統一8C購03,TW19Z0412021,2019/05/23,上市,,RWSCCA,
041203,聯發科統一8B購07,TW19Z0412039,2019/05/23,上市,,RWSCCA,
041204,可成統一8B購03,TW19Z0412047,2019/05/23,上市,,RWSCCA,
041205,台表科統一8B購01,TW19Z0412054,2019/05/23,上市,,RWSCCA,
041206,樺漢統一92購01,TW19Z0412062,2019/05/23,上市,,RWSCCA,
041207,鴻海元富8B購01,TW19Z0412070,2019/05/23,上市,,RWSCCA,
041208,鴻海元富8B購02,TW19Z0412088,2019/05/23,上市,,RWSCCA,
041209,全新元富8B購01,TW19Z0412096,2019/05/23,上市,,RWSCCA,
041210,群創元富93購01,TW19Z0412104,2019/05/23,上市,,RWSCCA,
041211,中環凱基8B購01,TW19Z0412112,2019/05/23,上市,,RWSCCA,
041212,台光電凱基8B購02,TW19Z0412120,2019/05/23,上市,,RWSCCA,
041213,友達凱基8B購03,TW19Z0412138,2019/05/23,上市,,RWSCCA,
041214,義隆凱基8B購02,TW19Z0412146,2019/05/23,上市,,RWSCCA,
041215,可成凱基8B購06,TW19Z0412153,2019/05/23,上市,,RWSCCA,
041216,高鐵凱基8B購02,TW19Z0412161,2019/05/23,上市,,RWSCCA,
041217,富邦金凱基8B購01,TW19Z0412179,2019/05/23,上市,,RWSCCA,
041218,聯詠凱基8B購03,TW19Z0412187,2019/05/23,上市,,RWSCCA,
041219,欣興凱基8B購02,TW19Z0412195,2019/05/23,上市,,RWSCCA,
041220,台郡凱基8B購01,TW19Z0412203,2019/05/23,上市,,RWSCCA,
041221,啟碁凱基8B購01,TW19Z0412211,2019/05/23,上市,,RWSCCA,
041222,矽創凱基8B購01,TW19Z0412229,2019/05/23,上市,,RWSCCA,
041223,聚陽國泰8C購01,TW19Z0412237,2019/05/23,上市,,RWSCCA,
041224,京元電國泰8C購01,TW19Z0412245,2019/05/23,上市,,RWSCCA,
041225,義隆富邦8B購02,TW19Z0412252,2019/05/23,上市,,RWSCCA,
041226,滬深2X元大8B購06,TW19Z0412260,2019/05/23,上市,,RWBCCA,
041227,統一元大8B購02,TW19Z0412278,2019/05/23,上市,,RWSCCA,
041228,鴻海元大8C購05,TW19Z0412286,2019/05/23,上市,,RWSCCA,
041229,台積電元大8B購17,TW19Z0412294,2019/05/23,上市,,RWSCCA,
041230,大立光元大8B購17,TW19Z0412302,2019/05/23,上市,,RWSCCA,
041231,大立光元大8C購05,TW19Z0412310,2019/05/23,上市,,RWSCCA,
041232,群創元大8C購01,TW19Z0412328,2019/05/23,上市,,RWSCCA,
041233,智易元大91購01,TW19Z0412336,2019/05/23,上市,,RWSCCA,
041234,貿聯元大8C購02,TW19Z0412344,2019/05/23,上市,,RWSCCA,
041235,矽創元大8B購02,TW19Z0412351,2019/05/23,上市,,RWSCCA,
041236,卜蜂第一8B購01,TW19Z0412369,2019/05/24,上市,,RWSCCA,
041237,國巨群益8B購05,TW19Z0412377,2019/05/24,上市,,RWSCCA,
041238,華新科群益8B購04,TW19Z0412385,2019/05/24,上市,,RWSCCA,
041239,臻鼎群益8B購05,TW19Z0412393,2019/05/24,上市,,RWSCCA,
041240,中壽中信8C購01,TW19Z0412401,2019/05/24,上市,,RWSCCE,
041241,日月光中信8B購01,TW19Z0412419,2019/05/24,上市,,RWSCCE,
041242,儒鴻凱基8B購07,TW19Z0412427,2019/05/24,上市,,RWSCCA,
041243,亞德客凱基8B購03,TW19Z0412435,2019/05/24,上市,,RWSCCA,
041244,台積電凱基8B購01,TW19Z0412443,2019/05/24,上市,,RWSCCA,
041245,台積電凱基8B購02,TW19Z0412450,2019/05/24,上市,,RWSCCA,
041246,京元電凱基8B購03,TW19Z0412468,2019/05/24,上市,,RWSCCA,
041247,奇鋐凱基8B購02,TW19Z0412476,2019/05/24,上市,,RWSCCA,
041248,滬深2X兆豐8C購02,TW19Z0412484,2019/05/24,上市,,RWBCCA,
041249,統一兆豐8B購02,TW19Z0412492,2019/05/24,上市,,RWSCCA,
041250,台積電兆豐8B購05,TW19Z0412500,2019/05/24,上市,,RWSCCA,
041251,新日興兆豐8B購01,TW19Z0412518,2019/05/24,上市,,RWSCCA,
041252,上海銀兆豐8B購01,TW19Z0412526,2019/05/24,上市,,RWSCCA,
041253,樺漢兆豐8B購02,TW19Z0412534,2019/05/24,上市,,RWSCCA,
041254,台積電永豐8B購01,TW19Z0412542,2019/05/24,上市,,RWSCCA,
041255,健鼎永豐8B購01,TW19Z0412559,2019/05/24,上市,,RWSCCA,
041256,新唐永豐8B購01,TW19Z0412567,2019/05/24,上市,,RWSCCA,
041257,易華電永豐8B購01,TW19Z0412575,2019/05/24,上市,,RWSCCA,
041258,矽創永豐8B購02,TW19Z0412583,2019/05/24,上市,,RWSCCA,
041259,世紀鋼永豐8B購03,TW19Z0412591,2019/05/24,上市,,RWSCCA,
041260,A50統一8B購01,TW19Z0412609,2019/05/24,上市,,RWBCCA,
041261,鴻海統一91購02,TW19Z0412617,2019/05/24,上市,,RWSCCA,
041262,台積電統一8B購06,TW19Z0412625,2019/05/24,上市,,RWSCCA,
041263,大立光統一8C購04,TW19Z0412633,2019/05/24,上市,,RWSCCA,
041264,群創統一8C購01,TW19Z0412641,2019/05/24,上市,,RWSCCA,
041265,禾伸堂元富8B購01,TW19Z0412658,2019/05/24,上市,,RWSCCA,
041266,美律國票8B購01,TW19Z0412666,2019/05/24,上市,,RWSCCA,
041267,全新國票8C購01,TW19Z0412674,2019/05/24,上市,,RWSCCA,
041268,宏達電國票8B購01,TW19Z0412682,2019/05/24,上市,,RWSCCA,
041269,復盛國票8B購01,TW19Z0412690,2019/05/24,上市,,RWSCCA,
041270,台積電國泰8C購04,TW19Z0412708,2019/05/24,上市,,RWSCCA,
041271,訊芯國泰8C購02,TW19Z0412716,2019/05/24,上市,,RWSCCA,
041272,和大富邦8C購01,TW19Z0412724,2019/05/24,上市,,RWSCCA,
041273,台積電富邦8B購07,TW19Z0412732,2019/05/24,上市,,RWSCCA,
041274,聚陽元大8B購03,TW19Z0412740,2019/05/24,上市,,RWSCCA,
041275,台達電元大8B購03,TW19Z0412757,2019/05/24,上市,,RWSCCA,
041276,鴻海元大8B購12,TW19Z0412765,2019/05/24,上市,,RWSCCA,
041277,鴻海元大8B購13,TW19Z0412773,2019/05/24,上市,,RWSCCA,
041278,台積電元大8B購18,TW19Z0412781,2019/05/24,上市,,RWSCCA,
041279,台積電元大8C購02,TW19Z0412799,2019/05/24,上市,,RWSCCA,
041280,旭富元大8B購02,TW19Z0412807,2019/05/24,上市,,RWSCCA,
041281,祥碩元大8B購05,TW19Z0412815,2019/05/24,上市,,RWSCCA,
041282,上海銀元大8B購02,TW19Z0412823,2019/05/24,上市,,RWSCCA,
041283,嘉聯益元大8C購02,TW19Z0412831,2019/05/24,上市,,RWSCCA,
041284,台虹元大8B購03,TW19Z0412849,2019/05/24,上市,,RWSCCA,
041285,世紀鋼元大8B購01,TW19Z0412856,2019/05/24,上市,,RWSCCA,
041286,宏達電國票8B購02,TW19Z0412864,2019/05/27,上市,,RWSCCA,
041287,聯詠國票8B購05,TW19Z0412872,2019/05/27,上市,,RWSCCA,
041288,遠東新第一8B購01,TW19Z0412880,2019/05/27,上市,,RWSCCA,
041289,彩晶第一8B購01,TW19Z0412898,2019/05/27,上市,,RWSCCA,
041290,百和日盛8B購01,TW19Z0412906,2019/05/27,上市,,RWSCCA,
041291,大成鋼凱基8B購03,TW19Z0412914,2019/05/27,上市,,RWSCCA,
041292,正崴凱基8B購02,TW19Z0412922,2019/05/27,上市,,RWSCCA,
041293,日月光凱基8B購01,TW19Z0412930,2019/05/27,上市,,RWSCCA,
041294,祥碩凱基8B購02,TW19Z0412948,2019/05/27,上市,,RWSCCA,
041295,復盛凱基8B購01,TW19Z0412955,2019/05/27,上市,,RWSCCA,
041296,上銀兆豐8C購03,TW19Z0412963,2019/05/27,上市,,RWSCCA,
041297,鴻海兆豐8B購05,TW19Z0412971,2019/05/27,上市,,RWSCCA,
041298,瑞昱兆豐8B購01,TW19Z0412989,2019/05/27,上市,,RWSCCA,
041299,聯發科兆豐8B購03,TW19Z0412997,2019/05/27,上市,,RWSCCA,
041300,亞光兆豐8C購02,TW19Z0413003,2019/05/27,上市,,RWSCCA,
041301,聯詠兆豐8B購01,TW19Z0413011,2019/05/27,上市,,RWSCCA,
041302,儒鴻群益8B購04,TW19Z0413029,2019/05/27,上市,,RWSCCA,
041303,上銀群益8B購06,TW19Z0413037,2019/05/27,上市,,RWSCCA,
041304,鴻海群益8B購09,TW19Z0413045,2019/05/27,上市,,RWSCCA,
041305,國巨群益8B購06,TW19Z0413052,2019/05/27,上市,,RWSCCA,
041306,大立光群益8B購06,TW19Z0413060,2019/05/27,上市,,RWSCCA,
041307,聯詠群益8B購03,TW19Z0413078,2019/05/27,上市,,RWSCCA,
041308,群創群益92購01,TW19Z0413086,2019/05/27,上市,,RWSCCA,
041309,台積電統一8B購07,TW19Z0413094,2019/05/27,上市,,RWSCCA,
041310,欣興統一8B購01,TW19Z0413102,2019/05/27,上市,,RWSCCA,
041311,群創統一8B購01,TW19Z0413110,2019/05/27,上市,,RWSCCA,
041312,台灣50元富91購01,TW19Z0413128,2019/05/27,上市,,RWBCCA,
041313,鴻海台新8B購01,TW19Z0413136,2019/05/27,上市,,RWSCCE,
041314,大立光台新8B購01,TW19Z0413144,2019/05/27,上市,,RWSCCE,
041315,台積電康和8B購01,TW19Z0413151,2019/05/27,上市,,RWSCCA,
041316,大立光康和8B購01,TW19Z0413169,2019/05/27,上市,,RWSCCA,
041317,麗豐康和8B購01,TW19Z0413177,2019/05/27,上市,,RWSCCA,
041318,全新永豐8B購01,TW19Z0413185,2019/05/27,上市,,RWSCCA,
041319,嘉聯益永豐8B購01,TW19Z0413193,2019/05/27,上市,,RWSCCA,
041320,南電永豐8B購02,TW19Z0413201,2019/05/27,上市,,RWSCCA,
041321,寶成永豐8B購01,TW19Z0413219,2019/05/27,上市,,RWSCCA,
041322,統一中信8B購01,TW19Z0413227,2019/05/27,上市,,RWSCCE,
041323,旺宏麥證8B購01,TW19Z0413235,2019/05/27,上市,,RWSCCE,
041324,華夏元大8B購01,TW19Z0413243,2019/05/27,上市,,RWSCCA,
041325,聚陽元大8B購04,TW19Z0413250,2019/05/27,上市,,RWSCCA,
041326,大成鋼元大8B購01,TW19Z0413268,2019/05/27,上市,,RWSCCA,
041327,光寶科元大8B購01,TW19Z0413276,2019/05/27,上市,,RWSCCA,
041328,鴻海元大8B購14,TW19Z0413284,2019/05/27,上市,,RWSCCA,
041329,鴻海元大8C購06,TW19Z0413292,2019/05/27,上市,,RWSCCA,
041330,台積電元大8B購19,TW19Z0413300,2019/05/27,上市,,RWSCCA,
041331,台積電元大8B購20,TW19Z0413318,2019/05/27,上市,,RWSCCA,
041332,友達元大8C購01,TW19Z0413326,2019/05/27,上市,,RWSCCA,
041333,義隆元大8B購03,TW19Z0413334,2019/05/27,上市,,RWSCCA,
041334,群創元大8B購05,TW19Z0413342,2019/05/27,上市,,RWSCCA,
041335,臻鼎元大8B購03,TW19Z0413359,2019/05/27,上市,,RWSCCA,
041336,鴻海中信8B購05,TW19Z0413367,2019/05/28,上市,,RWSCCE,
041337,台積電中信8B購07,TW19Z0413375,2019/05/28,上市,,RWSCCE,
041338,台積電中信8B購08,TW19Z0413383,2019/05/28,上市,,RWSCCE,
041339,友達中信8C購01,TW19Z0413391,2019/05/28,上市,,RWSCCE,
041340,欣興中信8B購03,TW19Z0413409,2019/05/28,上市,,RWSCCE,
041341,旺宏第一8B購01,TW19Z0413417,2019/05/28,上市,,RWSCCA,
041342,中壽第一8B購01,TW19Z0413425,2019/05/28,上市,,RWSCCA,
041343,創意第一8B購01,TW19Z0413433,2019/05/28,上市,,RWSCCA,
041344,群創第一8B購01,TW19Z0413441,2019/05/28,上市,,RWSCCA,
041345,台表科第一8B購01,TW19Z0413458,2019/05/28,上市,,RWSCCA,
041346,卜蜂群益8B購02,TW19Z0413466,2019/05/28,上市,,RWSCCA,
041347,華通群益8B購04,TW19Z0413474,2019/05/28,上市,,RWSCCA,
041348,揚明光群益8C購04,TW19Z0413482,2019/05/28,上市,,RWSCCA,
041349,健策群益8B購02,TW19Z0413490,2019/05/28,上市,,RWSCCA,
041350,元金2X永豐8C購01,TW19Z0413508,2019/05/28,上市,,RWBCCA,
041351,永冠永豐8B購01,TW19Z0413516,2019/05/28,上市,,RWSCCA,
041352,亞光永豐8B購01,TW19Z0413524,2019/05/28,上市,,RWSCCA,
041353,嘉澤永豐8B購01,TW19Z0413532,2019/05/28,上市,,RWSCCA,
041354,樺漢永豐8B購01,TW19Z0413540,2019/05/28,上市,,RWSCCA,
041355,GIS永豐8B購02,TW19Z0413557,2019/05/28,上市,,RWSCCA,
041356,臺股指永豐8B購03,TW19Z0413565,2019/05/28,上市,,RWICCE,
041357,台光電兆豐8B購01,TW19Z0413573,2019/05/28,上市,,RWSCCA,
041358,欣興兆豐8C購01,TW19Z0413581,2019/05/28,上市,,RWSCCA,
041359,智易兆豐8C購02,TW19Z0413599,2019/05/28,上市,,RWSCCA,
041360,麗豐兆豐8B購01,TW19Z0413607,2019/05/28,上市,,RWSCCA,
041361,嘉聯益兆豐8C購01,TW19Z0413615,2019/05/28,上市,,RWSCCA,
041362,台郡兆豐8B購02,TW19Z0413623,2019/05/28,上市,,RWSCCA,
041363,鴻海國票8B購04,TW19Z0413631,2019/05/28,上市,,RWSCCA,
041364,義隆國票8B購03,TW19Z0413649,2019/05/28,上市,,RWSCCA,
041365,大立光國票8C購05,TW19Z0413656,2019/05/28,上市,,RWSCCA,
041366,晶睿國票8B購01,TW19Z0413664,2019/05/28,上市,,RWSCCA,
041367,聯詠日盛8B購03,TW19Z0413672,2019/05/28,上市,,RWSCCA,
041368,聯詠日盛8B購04,TW19Z0413680,2019/05/28,上市,,RWSCCA,
041369,百和日盛8B購02,TW19Z0413698,2019/05/28,上市,,RWSCCA,
041370,百和日盛8B購03,TW19Z0413706,2019/05/28,上市,,RWSCCA,
041371,可成凱基8B購08,TW19Z0413714,2019/05/28,上市,,RWSCCA,
041372,華新科凱基8B購04,TW19Z0413722,2019/05/28,上市,,RWSCCA,
041373,大立光凱基8B購12,TW19Z0413730,2019/05/28,上市,,RWSCCA,
041374,晶睿凱基8B購01,TW19Z0413748,2019/05/28,上市,,RWSCCA,
041375,群創凱基8B購04,TW19Z0413755,2019/05/28,上市,,RWSCCA,
041376,上海銀凱基8B購01,TW19Z0413763,2019/05/28,上市,,RWSCCA,
041377,超眾凱基8C購01,TW19Z0413771,2019/05/28,上市,,RWSCCA,
041378,華新科統一8B購05,TW19Z0413789,2019/05/28,上市,,RWSCCA,
041379,臻鼎統一8B購01,TW19Z0413797,2019/05/28,上市,,RWSCCA,
041380,復盛統一8B購01,TW19Z0413805,2019/05/28,上市,,RWSCCA,
041381,和大元富8B購02,TW19Z0413813,2019/05/28,上市,,RWSCCA,
041382,上銀元富8B購01,TW19Z0413821,2019/05/28,上市,,RWSCCA,
041383,台積電元富8B購03,TW19Z0413839,2019/05/28,上市,,RWSCCA,
041384,長榮航元富8B購01,TW19Z0413847,2019/05/28,上市,,RWSCCA,
041385,晶睿元富8B購01,TW19Z0413854,2019/05/28,上市,,RWSCCA,
041386,矽創元富8B購01,TW19Z0413862,2019/05/28,上市,,RWSCCA,
041387,鑽全國泰8C購01,TW19Z0413870,2019/05/28,上市,,RWSCCA,
041388,亞德客國泰8C購01,TW19Z0413888,2019/05/28,上市,,RWSCCA,
041389,樺漢國泰8C購01,TW19Z0413896,2019/05/28,上市,,RWSCCA,
041390,大成鋼富邦8C購02,TW19Z0413904,2019/05/28,上市,,RWSCCA,
041391,揚明光富邦91購01,TW19Z0413912,2019/05/28,上市,,RWSCCA,
041392,T50反1元大8B購05,TW19Z0413920,2019/05/28,上市,,RWBCCA,
041393,T50反1元大8B購06,TW19Z0413938,2019/05/28,上市,,RWBCCA,
041394,大成鋼元大8B購02,TW19Z0413946,2019/05/28,上市,,RWSCCA,
041395,鴻海元大8C購07,TW19Z0413953,2019/05/28,上市,,RWSCCA,
041396,國巨元大8B購15,TW19Z0413961,2019/05/28,上市,,RWSCCA,
041397,台積電元大8B購21,TW19Z0413979,2019/05/28,上市,,RWSCCA,
041398,義隆元大8B購04,TW19Z0413987,2019/05/28,上市,,RWSCCA,
041399,中工元大8B購02,TW19Z0413995,2019/05/28,上市,,RWSCCA,
041400,大立光元大91購01,TW19Z0414001,2019/05/28,上市,,RWSCCA,
041401,晶睿元大8B購01,TW19Z0414019,2019/05/28,上市,,RWSCCA,
041402,智易元大8B購05,TW19Z0414027,2019/05/28,上市,,RWSCCA,
041403,麗豐元大8B購02,TW19Z0414035,2019/05/28,上市,,RWSCCA,
041404,臻鼎元大8C購01,TW19Z0414043,2019/05/28,上市,,RWSCCA,
041405,超眾元大8C購01,TW19Z0414050,2019/05/28,上市,,RWSCCA,
041406,滬深2X兆豐8B購01,TW19Z0414068,2019/05/29,上市,,RWBCCA,
041407,上証2X中信8C購02,TW19Z0414076,2019/05/29,上市,,RWBCCE,
041408,元金2X中信8B購01,TW19Z0414084,2019/05/29,上市,,RWBCCE,
041409,創意中信93購01,TW19Z0414092,2019/05/29,上市,,RWSCCE,
041410,晶睿中信8B購01,TW19Z0414100,2019/05/29,上市,,RWSCCE,
041411,拓凱中信8B購01,TW19Z0414118,2019/05/29,上市,,RWSCCE,
041412,T50反1群益8C購02,TW19Z0414126,2019/05/29,上市,,RWBCCA,
041413,滬深2X群益91購01,TW19Z0414134,2019/05/29,上市,,RWBCCA,
041414,和大群益8B購04,TW19Z0414142,2019/05/29,上市,,RWSCCA,
041415,鴻海群益8B購10,TW19Z0414159,2019/05/29,上市,,RWSCCA,
041416,聯發科群益8B購06,TW19Z0414167,2019/05/29,上市,,RWSCCA,
041417,智易群益8B購02,TW19Z0414175,2019/05/29,上市,,RWSCCA,
041418,滬深2X日盛8B購03,TW19Z0414183,2019/05/29,上市,,RWBCCA,
041419,晶睿日盛8B購01,TW19Z0414191,2019/05/29,上市,,RWSCCA,
041420,晶睿日盛8B購02,TW19Z0414209,2019/05/29,上市,,RWSCCA,
041421,滬深2X凱基93購01,TW19Z0414217,2019/05/29,上市,,RWBCCA,
041422,卜蜂凱基8B購05,TW19Z0414225,2019/05/29,上市,,RWSCCA,
